episode,reward,avg_loss,epsilon,success,steps
725,63.500,5.13238,0.094,1,20
726,2.500,6.55120,0.092,0,50
727,62.300,4.48498,0.091,1,27
728,13.000,7.39757,0.090,0,50
729,21.000,8.08176,0.089,0,50
730,68.000,4.89972,0.088,1,25
731,61.800,8.81600,0.087,1,37
732,13.500,7.09080,0.086,0,50
733,19.500,6.15087,0.084,0,50
734,38.000,5.87459,0.083,0,50
735,-1.500,5.64164,0.082,0,50
736,7.000,7.30301,0.080,0,50
737,63.400,6.72037,0.080,1,26
738,56.300,5.97927,0.079,1,7
739,24.500,6.45261,0.078,0,50
740,55.000,4.92529,0.078,1,10
741,15.500,7.45207,0.076,0,50
742,53.100,8.67080,0.076,1,9
743,31.000,6.68940,0.075,0,50
744,14.000,6.32215,0.073,0,50
745,54.900,8.55971,0.073,1,21
746,23.500,6.07690,0.071,0,50
747,14.000,6.69763,0.070,0,50
748,55.500,8.07170,0.069,1,30
749,36.000,5.85111,0.068,0,50
750,78.200,6.26387,0.067,1,38
751,30.500,6.99382,0.066,0,50
752,29.000,7.10803,0.064,0,50
753,63.500,5.81045,0.064,1,20
754,18.000,7.48577,0.062,0,50
755,56.300,7.24760,0.062,1,12
756,3.000,6.60388,0.061,0,50
757,52.900,10.95181,0.060,1,6
758,71.000,6.86263,0.059,1,45
759,8.500,6.84761,0.058,0,50
760,56.100,6.70068,0.057,1,29
761,56.200,5.99722,0.057,1,13
762,60.000,7.93778,0.056,1,35
763,14.500,6.47340,0.054,0,50
764,73.700,6.90268,0.053,1,38
765,69.900,8.03981,0.053,1,31
766,10.000,7.93767,0.051,0,50
767,19.500,7.43349,0.050,0,50
768,20.000,6.53359,0.050,0,50
769,13.000,6.10429,0.050,0,50
770,24.500,6.70461,0.050,0,50
771,54.000,9.87547,0.050,1,5
772,53.500,8.04174,0.050,1,5
773,17.500,7.41072,0.050,0,50
774,25.500,6.61979,0.050,0,50
775,13.500,7.10726,0.050,0,50
776,27.000,5.68399,0.050,0,50
777,34.000,6.60837,0.050,0,50
778,54.800,9.25699,0.050,1,12
779,66.100,7.77759,0.050,1,39
780,29.000,7.48588,0.050,0,50
781,18.500,6.74701,0.050,0,50
782,30.000,8.46762,0.050,0,50
783,9.000,6.65358,0.050,0,50
784,22.500,6.41798,0.050,0,50
785,27.500,6.83984,0.050,0,50
786,21.500,6.95824,0.050,0,50
787,19.500,6.99531,0.050,0,50
788,17.000,6.93562,0.050,0,50
789,53.900,8.07183,0.050,1,6
790,54.400,5.11510,0.050,1,11
791,29.500,6.61967,0.050,0,50
792,74.600,9.22636,0.050,1,29
793,28.500,7.85903,0.050,0,50
794,28.500,6.74290,0.050,0,50
795,29.000,8.15328,0.050,0,50
796,59.000,7.14489,0.050,1,10
797,24.500,9.29120,0.050,0,50
798,55.700,7.43762,0.050,1,13
799,27.000,8.18388,0.050,0,50
800,19.500,6.46491,0.050,0,50
801,52.600,6.07989,0.050,1,4
802,86.600,6.65247,0.050,1,49
803,65.600,5.57099,0.050,1,29
804,9.000,6.91171,0.050,0,50
805,11.000,6.40378,0.050,0,50
806,52.700,3.96267,0.050,1,3
807,68.000,8.18018,0.050,1,35
808,58.800,7.46663,0.050,1,17
809,58.700,8.87335,0.050,1,13
810,75.900,9.26301,0.050,1,46
811,19.500,7.23377,0.050,0,50
812,29.000,7.51028,0.050,0,50
813,25.500,6.25720,0.050,0,50
814,6.000,8.15595,0.050,0,50
815,59.500,8.79596,0.050,1,15
816,20.000,8.33377,0.050,0,50
817,54.000,8.14856,0.050,1,10
818,8.000,7.19593,0.050,0,50
819,22.000,7.19120,0.050,0,50
820,62.000,7.14438,0.050,1,30
821,79.000,7.66340,0.050,1,50
822,16.000,6.69531,0.050,0,50
823,23.000,7.69340,0.050,0,50
824,57.300,6.70645,0.050,1,17
825,21.000,8.13117,0.050,0,50
826,27.500,6.32540,0.050,0,50
827,27.500,7.92019,0.050,0,50
828,54.100,8.74696,0.050,1,9
829,12.500,9.99088,0.050,0,50
830,23.500,6.54294,0.050,0,50
831,22.500,7.38835,0.050,0,50
832,33.500,7.08822,0.050,0,50
833,65.100,8.06859,0.050,1,34
834,38.000,7.22506,0.050,0,50
835,23.000,8.91390,0.050,0,50
836,72.800,7.20983,0.050,1,37
837,26.500,7.54513,0.050,0,50
838,57.600,7.91820,0.050,1,19
839,63.200,8.14838,0.050,1,33
840,53.100,4.25440,0.050,1,4
841,18.000,9.81863,0.050,0,50
842,12.500,8.84023,0.050,0,50
843,30.500,6.95377,0.050,0,50
844,31.500,7.39507,0.050,0,50
845,70.300,9.75784,0.050,1,32
846,63.500,7.69218,0.050,1,30
847,59.500,8.37205,0.050,1,25
848,56.600,6.25496,0.050,1,9
849,66.000,7.42473,0.050,1,30
850,26.000,7.56724,0.050,0,50
851,67.900,9.72202,0.050,1,41
852,17.000,8.04739,0.050,0,50
853,14.500,7.69312,0.050,0,50
854,54.300,12.57353,0.050,1,7
855,25.500,9.50556,0.050,0,50
856,6.000,8.33714,0.050,0,50
857,16.500,8.07964,0.050,0,50
858,70.000,7.77511,0.050,1,35
859,42.500,6.26231,0.050,0,50
860,52.100,13.93745,0.050,1,4
861,34.500,9.32741,0.050,0,50
862,11.000,8.55174,0.050,0,50
863,17.500,7.20062,0.050,0,50
864,56.500,6.84470,0.050,1,15
865,61.500,8.08106,0.050,1,15
866,52.200,4.54695,0.050,1,3
867,60.700,7.30909,0.050,1,33
868,28.500,9.00954,0.050,0,50
869,15.500,8.42391,0.050,0,50
870,76.700,8.13117,0.050,1,43
871,20.000,9.96740,0.050,0,50
872,19.000,8.68579,0.050,0,50
873,9.000,8.28027,0.050,0,50
874,53.400,7.21061,0.050,1,41
875,20.000,7.72300,0.050,0,50
876,31.000,9.26531,0.050,0,50
877,34.500,7.43553,0.050,0,50
878,55.600,6.20762,0.050,1,19
879,66.900,9.66453,0.050,1,31
880,61.300,6.18475,0.050,1,42
881,11.000,9.88535,0.050,0,50
882,17.000,7.28056,0.050,0,50
883,15.000,8.30961,0.050,0,50
884,66.500,6.57189,0.050,1,30
885,27.000,8.01094,0.050,0,50
886,31.000,8.67795,0.050,0,50
887,52.800,6.16672,0.050,1,7
888,19.000,8.15574,0.050,0,50
889,22.000,7.76278,0.050,0,50
890,26.500,8.15729,0.050,0,50
891,23.500,7.02758,0.050,0,50
892,69.400,7.61042,0.050,1,26
893,73.700,8.09817,0.050,1,38
894,54.900,10.32450,0.050,1,11
895,54.200,9.22839,0.050,1,18
896,54.100,12.28718,0.050,1,4
897,10.500,7.46487,0.050,0,50
898,66.700,7.17216,0.050,1,23
899,68.500,9.39677,0.050,1,25
900,60.800,7.80567,0.050,1,17
901,16.000,7.99561,0.050,0,50
902,66.300,8.75311,0.050,1,22
903,57.300,7.08066,0.050,1,17
904,6.000,8.51291,0.050,0,50
905,31.000,7.25949,0.050,0,50
906,53.500,8.56412,0.050,1,15
907,42.500,7.95701,0.050,0,50
908,23.000,7.51400,0.050,0,50
909,31.000,7.63018,0.050,0,50
910,54.300,6.62663,0.050,1,22
911,19.000,8.91884,0.050,0,50
912,26.000,9.25512,0.050,0,50
913,29.000,8.72555,0.050,0,50
914,36.500,9.01395,0.050,0,50
915,19.000,7.23539,0.050,0,50
916,26.000,7.83544,0.050,0,50
917,15.500,8.18173,0.050,0,50
918,78.200,9.18686,0.050,1,33
919,34.000,7.53025,0.050,0,50
920,19.500,7.43273,0.050,0,50
921,52.200,11.32765,0.050,1,3
922,25.500,6.41829,0.050,0,50
923,68.500,9.19175,0.050,1,40
924,16.500,10.00763,0.050,0,50
925,56.700,8.28666,0.050,1,8
926,63.100,7.81194,0.050,1,24
927,37.500,8.52070,0.050,0,50
928,63.900,6.83601,0.050,1,46
929,56.000,9.41418,0.050,1,30
930,55.100,7.61294,0.050,1,19
931,-1.500,8.02619,0.050,0,50
932,10.000,8.89234,0.050,0,50
933,15.000,9.44936,0.050,0,50
934,18.500,8.13366,0.050,0,50
935,42.500,8.00359,0.050,0,50
936,59.400,9.56511,0.050,1,41
937,33.000,8.41996,0.050,0,50
938,53.500,10.43563,0.050,1,5
939,61.500,10.58798,0.050,1,25
940,33.500,8.43842,0.050,0,50
941,15.000,8.06073,0.050,0,50
942,59.600,9.80781,0.050,1,24
943,80.100,8.30810,0.050,1,39
944,33.000,8.69181,0.050,0,50
945,52.400,7.31964,0.050,1,11
946,56.000,4.30248,0.050,1,10
947,15.500,8.87756,0.050,0,50
948,62.000,8.94248,0.050,1,20
949,17.500,9.18740,0.050,0,50
950,53.100,5.86433,0.050,1,4
951,24.000,9.72051,0.050,0,50
952,36.500,9.07543,0.050,0,50
953,34.000,9.43959,0.050,0,50
954,64.000,7.76233,0.050,1,30
955,26.000,9.17210,0.050,0,50
956,13.000,8.41289,0.050,0,50
957,33.000,8.36880,0.050,0,50
958,66.200,6.16502,0.050,1,23
959,30.000,9.68770,0.050,0,50
960,35.000,8.38050,0.050,0,50
961,21.500,10.37736,0.050,0,50
962,26.500,7.75379,0.050,0,50
963,3.000,8.20435,0.050,0,50
964,19.500,8.47906,0.050,0,50
965,58.900,8.60112,0.050,1,21
966,38.500,7.73487,0.050,0,50
967,51.900,7.18775,0.050,1,16
968,28.000,8.51742,0.050,0,50
969,25.500,10.21035,0.050,0,50
970,52.800,12.12220,0.050,1,7
971,18.500,9.37912,0.050,0,50
972,55.600,8.24904,0.050,1,9
973,11.500,9.65953,0.050,0,50
974,16.500,7.78753,0.050,0,50
975,8.500,9.88648,0.050,0,50
976,58.000,6.20453,0.050,1,25
977,36.000,10.28542,0.050,0,50
978,24.000,8.78233,0.050,0,50
979,18.000,11.11565,0.050,0,50
980,35.000,7.59660,0.050,0,50
981,13.000,9.25702,0.050,0,50
982,33.000,9.13628,0.050,0,50
983,19.000,8.74437,0.050,0,50
984,59.200,10.24168,0.050,1,13
985,68.200,6.38229,0.050,1,38
986,60.400,10.67855,0.050,1,46
987,20.500,9.64500,0.050,0,50
988,11.000,9.07245,0.050,0,50
989,33.000,9.99178,0.050,0,50
990,59.800,8.18595,0.050,1,17
991,15.000,9.01257,0.050,0,50
992,57.500,8.96280,0.050,1,20
993,13.500,8.31610,0.050,0,50
994,33.000,9.58518,0.050,0,50
995,30.500,9.38468,0.050,0,50
996,62.000,8.55552,0.050,1,40
997,19.500,7.90724,0.050,0,50
998,7.500,9.33234,0.050,0,50
999,53.300,7.08028,0.050,1,7
1000,16.000,9.26493,0.050,0,50
1001,15.000,7.76658,0.050,0,50
1002,70.100,9.49123,0.050,1,34
1003,54.000,12.62985,0.050,1,5
1004,53.200,10.85244,0.050,1,8
1005,9.500,9.36316,0.050,0,50
1006,67.300,8.33744,0.050,1,42
1007,2.000,8.75322,0.050,0,50
1008,29.500,8.66126,0.050,0,50
1009,13.000,9.39931,0.050,0,50
1010,18.500,8.95202,0.050,0,50
1011,34.000,10.65315,0.050,0,50
1012,61.000,8.34914,0.050,1,20
1013,22.500,8.67010,0.050,0,50
1014,5.500,8.83955,0.050,0,50
1015,56.100,8.25085,0.050,1,19
1016,18.500,8.89883,0.050,0,50
1017,13.500,8.35093,0.050,0,50
1018,3.500,9.66183,0.050,0,50
1019,20.000,9.02225,0.050,0,50
1020,-4.000,9.94345,0.050,0,50
1021,20.000,9.48202,0.050,0,50
1022,55.200,10.60229,0.050,1,8
1023,28.500,7.79090,0.050,0,50
1024,28.500,8.20329,0.050,0,50
1025,56.400,9.45040,0.050,1,11
1026,52.200,10.94328,0.050,1,3
1027,32.500,7.02823,0.050,0,50
1028,17.000,8.86458,0.050,0,50
1029,52.400,3.98504,0.050,1,6
1030,33.000,9.35730,0.050,0,50
1031,32.500,8.65133,0.050,0,50
1032,20.000,6.99725,0.050,0,50
1033,-1.000,8.43193,0.050,0,50
1034,51.800,13.26110,0.050,1,7
1035,41.000,7.74226,0.050,0,50
1036,54.500,6.71574,0.050,1,5
1037,68.600,10.00808,0.050,1,29
1038,79.700,7.97561,0.050,1,43
1039,24.000,10.29648,0.050,0,50
1040,67.100,8.70293,0.050,1,39
1041,17.000,7.13519,0.050,0,50
1042,52.600,5.93908,0.050,1,4
1043,66.700,7.53784,0.050,1,28
1044,31.000,7.26568,0.050,0,50
1045,75.400,8.24354,0.050,1,41
1046,28.500,8.06888,0.050,0,50
1047,13.500,9.66501,0.050,0,50
1048,53.700,10.15307,0.050,1,13
1049,13.500,7.64568,0.050,0,50
1050,22.000,8.33497,0.050,0,50
1051,34.000,7.72017,0.050,0,50
1052,36.500,7.52975,0.050,0,50
1053,31.000,10.10846,0.050,0,50
1054,60.600,11.12752,0.050,1,24
1055,60.600,11.17176,0.050,1,19
1056,23.000,7.92036,0.050,0,50
1057,56.400,10.15358,0.050,1,11
1058,25.000,8.47443,0.050,0,50
1059,13.000,9.00279,0.050,0,50
1060,60.800,10.43955,0.050,1,17
1061,54.100,10.08454,0.050,1,19
1062,30.500,9.56846,0.050,0,50
1063,75.500,8.83846,0.050,1,45
1064,20.500,10.00184,0.050,0,50
1065,23.500,8.70739,0.050,0,50
1066,25.500,9.92768,0.050,0,50
1067,7.500,9.74107,0.050,0,50
1068,60.600,7.64221,0.050,1,14
1069,58.100,7.79780,0.050,1,19
1070,3.000,7.97938,0.050,0,50
1071,24.000,9.18251,0.050,0,50
1072,24.000,9.55884,0.050,0,50
1073,67.300,7.02833,0.050,1,22
1074,13.500,9.17580,0.050,0,50
1075,63.100,9.16319,0.050,1,29
1076,0.500,8.09494,0.050,0,50
1077,53.700,10.02053,0.050,1,8
1078,8.000,8.14228,0.050,0,50
1079,22.000,8.86537,0.050,0,50
1080,6.000,8.79205,0.050,0,50
1081,55.200,7.57982,0.050,1,8
1082,73.900,10.20277,0.050,1,31
1083,55.800,9.89916,0.050,1,17
1084,64.400,8.72079,0.050,1,21
1085,10.000,7.68995,0.050,0,50
1086,4.000,9.08443,0.050,0,50
1087,65.800,9.05742,0.050,1,37
1088,11.000,9.70059,0.050,0,50
1089,28.000,9.35694,0.050,0,50
1090,28.000,9.12990,0.050,0,50
1091,21.500,9.53618,0.050,0,50
1092,60.800,9.28920,0.050,1,22
1093,24.500,9.30347,0.050,0,50
1094,86.900,9.62678,0.050,1,46
1095,29.500,10.98745,0.050,0,50
1096,17.500,8.03781,0.050,0,50
1097,78.700,8.09409,0.050,1,38
1098,68.800,9.27517,0.050,1,37
1099,16.000,10.74958,0.050,0,50
1100,58.900,10.15510,0.050,1,31
1101,21.000,9.42117,0.050,0,50
1102,20.000,7.39858,0.050,0,50
1103,19.000,8.89837,0.050,0,50
1104,9.000,9.19983,0.050,0,50
1105,16.500,10.47006,0.050,0,50
1106,20.500,9.54808,0.050,0,50
1107,52.200,6.19827,0.050,1,3
1108,56.300,11.93874,0.050,1,22
1109,8.500,8.51016,0.050,0,50
1110,17.000,8.92554,0.050,0,50
1111,69.900,10.38884,0.050,1,26
1112,56.700,12.07906,0.050,1,13
1113,77.300,7.80028,0.050,1,32
1114,38.500,10.97333,0.050,0,50
1115,27.500,9.12571,0.050,0,50
1116,56.500,9.22604,0.050,1,25
1117,3.500,9.62866,0.050,0,50
1118,23.000,8.49708,0.050,0,50
1119,14.500,8.92916,0.050,0,50
1120,19.500,8.99218,0.050,0,50
1121,59.400,9.92218,0.050,1,16
1122,13.500,9.33562,0.050,0,50
1123,54.800,9.81915,0.050,1,7
1124,52.700,13.50528,0.050,1,3
1125,31.000,8.87015,0.050,0,50
1126,31.500,10.11148,0.050,0,50
1127,11.000,9.12163,0.050,0,50
1128,16.500,9.87523,0.050,0,50
1129,17.000,9.71326,0.050,0,50
1130,39.000,10.27844,0.050,0,50
1131,56.800,12.05895,0.050,1,12
1132,67.600,9.37927,0.050,1,29
1133,31.000,9.70838,0.050,0,50
1134,63.800,9.03709,0.050,1,37
1135,81.300,10.02076,0.050,1,47
1136,27.000,10.63975,0.050,0,50
1137,55.700,8.62534,0.050,1,13
1138,52.800,10.40284,0.050,1,12
1139,12.500,9.74170,0.050,0,50
1140,23.000,8.93847,0.050,0,50
1141,56.100,10.14787,0.050,1,9
1142,17.000,9.66040,0.050,0,50
1143,14.500,9.44855,0.050,0,50
1144,39.000,9.32642,0.050,0,50
1145,23.500,8.48803,0.050,0,50
1146,61.400,7.00074,0.050,1,21
1147,28.500,8.73022,0.050,0,50
1148,26.500,8.30620,0.050,0,50
1149,57.400,9.98664,0.050,1,36
1150,20.500,9.95465,0.050,0,50
1151,53.500,8.68204,0.050,1,15
1152,63.500,8.13325,0.050,1,15
1153,11.500,10.80546,0.050,0,50
1154,39.500,9.37259,0.050,0,50
1155,17.000,9.84710,0.050,0,50
1156,27.500,9.90067,0.050,0,50
1157,29.000,10.67386,0.050,0,50
1158,11.000,9.88793,0.050,0,50
1159,54.700,11.97962,0.050,1,8
1160,15.500,9.79833,0.050,0,50
1161,32.000,9.65357,0.050,0,50
1162,40.000,9.70280,0.050,0,50
1163,42.500,8.92679,0.050,0,50
1164,23.500,10.20730,0.050,0,50
1165,51.500,7.78130,0.050,1,5
1166,10.500,9.58735,0.050,0,50
1167,24.500,10.01563,0.050,0,50
1168,13.000,10.19077,0.050,0,50
1169,26.500,9.99110,0.050,0,50
1170,21.500,8.72109,0.050,0,50
1171,63.700,9.17673,0.050,1,38
1172,19.000,8.47515,0.050,0,50
1173,1.500,10.05452,0.050,0,50
1174,52.700,6.33826,0.050,1,3
1175,26.000,10.37055,0.050,0,50
1176,56.300,9.19214,0.050,1,12
1177,24.500,9.98752,0.050,0,50
1178,15.500,8.75197,0.050,0,50
1179,30.500,11.44864,0.050,0,50
1180,15.500,8.16659,0.050,0,50
1181,58.300,10.23438,0.050,1,37
1182,63.200,9.70662,0.050,1,18
1183,59.400,9.64215,0.050,1,26
1184,18.500,9.86905,0.050,0,50
1185,55.300,10.43665,0.050,1,27
1186,36.500,10.46742,0.050,0,50
1187,61.400,8.20449,0.050,1,21
1188,23.500,9.11165,0.050,0,50
1189,54.100,9.03304,0.050,1,14
1190,29.000,9.88049,0.050,0,50
1191,54.300,11.19039,0.050,1,7
1192,30.500,8.91454,0.050,0,50
1193,14.000,10.91852,0.050,0,50
1194,34.000,8.69091,0.050,0,50
1195,53.000,10.13024,0.050,1,5
1196,34.500,8.67394,0.050,0,50
1197,68.200,8.19581,0.050,1,38
1198,6.500,8.45549,0.050,0,50
1199,12.000,8.44883,0.050,0,50
1200,33.000,9.09435,0.050,0,50
1201,21.000,9.32085,0.050,0,50
1202,25.000,10.68078,0.050,0,50
1203,55.300,8.68833,0.050,1,12
1204,15.500,8.69679,0.050,0,50
1205,23.500,9.88485,0.050,0,50
1206,21.500,10.33999,0.050,0,50
1207,10.500,10.52615,0.050,0,50
1208,51.700,8.92006,0.050,1,8
1209,35.000,9.32069,0.050,0,50
1210,18.000,9.61569,0.050,0,50
1211,7.000,9.57868,0.050,0,50
1212,24.000,10.38224,0.050,0,50
1213,19.000,9.16073,0.050,0,50
1214,21.500,9.63896,0.050,0,50
1215,69.600,10.02860,0.050,1,34
1216,63.800,10.26040,0.050,1,17
1217,55.400,9.83826,0.050,1,11
1218,12.500,10.13401,0.050,0,50
1219,22.000,10.01789,0.050,0,50
1220,57.200,6.07296,0.050,1,18
1221,9.500,11.16631,0.050,0,50
1222,12.500,8.94500,0.050,0,50
1223,11.000,9.63767,0.050,0,50
1224,17.500,7.98990,0.050,0,50
1225,56.600,8.50021,0.050,1,14
1226,17.000,8.90982,0.050,0,50
1227,16.500,8.37693,0.050,0,50
1228,10.000,10.44801,0.050,0,50
1229,13.500,9.99567,0.050,0,50
1230,54.400,11.25857,0.050,1,11
1231,55.000,7.38324,0.050,1,5
1232,28.000,8.64239,0.050,0,50
1233,21.000,10.79234,0.050,0,50
1234,10.000,9.18047,0.050,0,50
1235,32.000,9.98689,0.050,0,50
1236,59.900,9.34132,0.050,1,21
1237,74.400,8.89776,0.050,1,31
1238,13.000,9.62693,0.050,0,50
1239,20.500,10.94791,0.050,0,50
1240,59.700,9.95192,0.050,1,23
1241,8.500,8.90867,0.050,0,50
1242,36.500,10.97344,0.050,0,50
1243,60.500,10.92063,0.050,1,15
1244,17.000,10.08178,0.050,0,50
1245,16.000,9.83310,0.050,0,50
1246,19.000,9.27213,0.050,0,50
1247,55.800,8.50718,0.050,1,17
1248,52.600,11.01260,0.050,1,9
1249,69.300,9.63517,0.050,1,27
1250,75.800,10.46285,0.050,1,32
1251,13.500,9.65873,0.050,0,50
1252,53.800,11.08144,0.050,1,7
1253,72.100,9.11902,0.050,1,34
1254,10.500,8.51695,0.050,0,50
1255,53.400,13.84855,0.050,1,11
1256,53.400,8.50118,0.050,1,6
1257,32.000,9.92583,0.050,0,50
1258,34.000,10.62648,0.050,0,50
1259,65.900,12.02937,0.050,1,31
1260,52.800,7.14866,0.050,1,7
1261,9.000,9.24615,0.050,0,50
1262,17.500,9.50420,0.050,0,50
1263,7.500,9.79118,0.050,0,50
1264,52.600,10.03137,0.050,1,4
1265,55.300,9.93300,0.050,1,17
1266,56.800,11.22651,0.050,1,12
1267,64.100,11.09261,0.050,1,34
1268,53.700,10.56363,0.050,1,8
1269,53.300,9.20859,0.050,1,17
1270,25.000,11.05905,0.050,0,50
1271,40.500,10.68293,0.050,0,50
1272,26.500,9.09725,0.050,0,50
1273,73.200,8.98191,0.050,1,43
1274,34.500,10.33798,0.050,0,50
1275,26.000,11.93099,0.050,0,50
1276,37.500,10.59390,0.050,0,50
1277,64.600,9.78514,0.050,1,29
1278,27.000,10.77968,0.050,0,50
1279,14.500,10.42758,0.050,0,50
1280,11.500,10.17421,0.050,0,50
1281,56.000,7.29274,0.050,1,15
1282,52.600,11.75944,0.050,1,4
1283,24.000,10.46506,0.050,0,50
1284,21.000,11.26334,0.050,0,50
1285,28.000,11.71857,0.050,0,50
1286,35.500,11.44907,0.050,0,50
1287,23.000,10.58787,0.050,0,50
1288,53.300,11.17970,0.050,1,22
1289,30.500,9.06311,0.050,0,50
1290,58.600,11.31952,0.050,1,19
1291,61.200,10.58383,0.050,1,23
1292,39.500,9.44990,0.050,0,50
1293,62.600,10.13869,0.050,1,24
1294,69.000,10.78501,0.050,1,30
1295,64.000,11.32226,0.050,1,25
1296,14.000,11.70205,0.050,0,50
1297,5.500,10.69239,0.050,0,50
1298,62.000,12.56330,0.050,1,20
1299,22.000,10.30088,0.050,0,50
1300,23.500,10.48585,0.050,0,50
1301,13.500,9.81735,0.050,0,50
1302,61.100,10.10452,0.050,1,29
1303,60.100,8.69480,0.050,1,29
1304,22.500,11.20191,0.050,0,50
1305,18.000,10.92571,0.050,0,50
1306,19.500,9.75506,0.050,0,50
1307,67.600,11.34517,0.050,1,29
1308,32.500,10.29087,0.050,0,50
1309,15.500,11.10421,0.050,0,50
1310,60.800,13.65151,0.050,1,17
1311,23.500,11.14058,0.050,0,50
1312,33.500,10.38669,0.050,0,50
1313,27.000,11.00588,0.050,0,50
1314,66.300,10.86296,0.050,1,32
1315,57.600,9.67254,0.050,1,24
1316,74.200,12.08056,0.050,1,33
1317,34.500,10.48739,0.050,0,50
1318,16.000,9.38152,0.050,0,50
1319,30.500,10.69794,0.050,0,50
1320,26.000,10.93572,0.050,0,50
1321,28.500,10.93426,0.050,0,50
1322,20.000,9.25395,0.050,0,50
1323,26.000,11.75314,0.050,0,50
1324,62.300,12.24419,0.050,1,22
1325,16.500,10.75148,0.050,0,50
1326,63.600,9.49473,0.050,1,44
1327,30.500,10.99987,0.050,0,50
1328,18.500,11.39222,0.050,0,50
1329,34.000,10.69572,0.050,0,50
1330,24.500,10.34570,0.050,0,50
1331,32.000,10.79168,0.050,0,50
1332,76.000,11.95810,0.050,1,45
1333,32.000,10.47526,0.050,0,50
1334,53.800,9.78299,0.050,1,12
1335,32.500,11.69568,0.050,0,50
1336,52.300,11.39008,0.050,1,7
1337,19.000,10.51325,0.050,0,50
1338,17.500,11.84756,0.050,0,50
1339,33.500,12.20799,0.050,0,50
1340,52.700,10.29762,0.050,1,3
1341,59.400,10.37809,0.050,1,16
1342,16.000,10.69589,0.050,0,50
1343,53.500,8.93599,0.050,1,10
1344,51.700,9.73232,0.050,1,3
1345,16.500,10.59211,0.050,0,50
1346,30.500,9.73448,0.050,0,50
1347,58.600,12.92764,0.050,1,19
1348,23.500,12.28385,0.050,0,50
1349,22.500,11.74995,0.050,0,50
1350,34.500,9.67256,0.050,0,50
1351,21.000,10.80720,0.050,0,50
1352,56.800,9.96720,0.050,1,32
1353,67.000,11.50078,0.050,1,30
1354,28.000,11.15079,0.050,0,50
1355,42.000,12.24035,0.050,0,50
1356,10.000,10.46244,0.050,0,50
1357,21.500,12.30804,0.050,0,50
1358,63.400,13.07836,0.050,1,26
1359,54.300,11.45271,0.050,1,7
1360,26.500,12.16096,0.050,0,50
1361,23.500,9.98308,0.050,0,50
1362,29.000,11.85480,0.050,0,50
1363,53.500,11.39762,0.050,1,10
1364,41.000,11.99494,0.050,0,50
1365,59.700,9.72420,0.050,1,23
1366,29.500,10.31897,0.050,0,50
1367,55.300,14.73034,0.050,1,7
1368,23.500,10.35995,0.050,0,50
1369,28.500,12.38584,0.050,0,50
1370,74.500,10.80294,0.050,1,50
1371,51.200,9.49688,0.050,1,8
1372,21.500,9.77882,0.050,0,50
1373,58.900,11.80902,0.050,1,31
1374,-2.500,9.76719,0.050,0,50
1375,13.000,10.82187,0.050,0,50
1376,29.500,11.15444,0.050,0,50
1377,20.000,11.29327,0.050,0,50
1378,13.500,11.45089,0.050,0,50
1379,65.300,10.37846,0.050,1,27
1380,16.500,11.47729,0.050,0,50
1381,41.000,11.55781,0.050,0,50
1382,27.000,10.31252,0.050,0,50
1383,13.500,11.60410,0.050,0,50
1384,76.400,10.53459,0.050,1,46
1385,57.500,9.87625,0.050,1,30
1386,53.600,10.02568,0.050,1,9
1387,18.000,11.24162,0.050,0,50
1388,55.300,9.63704,0.050,1,12
1389,18.500,10.36456,0.050,0,50
1390,-3.500,11.38720,0.050,0,50
1391,55.200,12.42616,0.050,1,8
1392,71.400,12.00710,0.050,1,31
1393,17.000,11.94484,0.050,0,50
1394,61.800,10.72112,0.050,1,32
1395,66.100,10.27942,0.050,1,34
1396,21.000,12.07099,0.050,0,50
1397,53.400,12.42326,0.050,1,6
1398,57.600,15.36359,0.050,1,19
1399,25.500,12.02051,0.050,0,50
1400,63.300,10.96766,0.050,1,22
1401,57.400,12.20838,0.050,1,36
1402,27.500,11.52147,0.050,0,50
1403,57.600,10.35289,0.050,1,14
1404,61.900,11.86565,0.050,1,46
1405,65.500,10.45963,0.050,1,20
1406,19.000,11.35396,0.050,0,50
1407,16.000,10.14546,0.050,0,50
1408,14.500,11.05030,0.050,0,50
1409,30.000,10.64087,0.050,0,50
1410,11.500,11.75668,0.050,0,50
1411,49.300,12.59384,0.050,1,12
1412,71.300,11.23802,0.050,1,37
1413,53.700,14.81112,0.050,1,8
1414,53.000,13.81611,0.050,1,5
1415,31.000,11.43272,0.050,0,50
1416,23.000,11.76287,0.050,0,50
1417,11.500,11.06720,0.050,0,50
1418,66.200,10.48386,0.050,1,33
1419,24.500,11.74976,0.050,0,50
1420,27.500,13.41901,0.050,0,50
1421,56.200,12.54154,0.050,1,8
1422,13.000,12.01858,0.050,0,50
1423,26.000,12.01197,0.050,0,50
1424,34.500,12.32925,0.050,0,50
1425,32.000,11.30353,0.050,0,50
1426,42.500,11.12149,0.050,0,50
1427,66.600,10.03143,0.050,1,24
1428,12.500,10.52712,0.050,0,50
1429,22.000,12.36994,0.050,0,50
1430,61.200,10.55048,0.050,1,48
1431,33.500,12.05564,0.050,0,50
1432,22.500,11.59372,0.050,0,50
1433,57.300,13.94435,0.050,1,22
1434,16.500,10.76195,0.050,0,50
1435,55.200,15.32259,0.050,1,8
1436,27.000,12.79928,0.050,0,50
